date,open,high,low,close,volume,average,barCount,symbol,next_open,gap_pct,pre_market_volume,pre_market_dollar_vol,avg_pre_market_vol_30d,avg_pre_market_dollar_vol_30d,rel_vol,rel_dollar_vol,predicted,next_close,previous_close,model_probability,entry,exit,profit,strategy_return
2017-03-13,237.62,237.86,237.24,237.81,38759668.0,237.575,145569,SPY,237.2,-0.2565072957403026,797923.0,189582280.65,1346974.7142857143,318040374.93095237,0.5923815729704545,0.596095010550654,1,236.9,237.69,0.778211407601385,237.62,237.55,-0.06999999999999318,-0.00029458799764326733
2017-03-14,237.2,237.24,236.19,236.9,45468891.0,236.734,161758,SPY,237.56,0.27859856479527084,1291190.0,306194467.51,1344439.0454545454,317501924.59363633,0.9603931129235076,0.9643861778220447,1,238.95,237.81,0.7725225025059523,237.2,236.58999999999997,-0.6100000000000136,-0.002571669477234459
2017-03-15,237.56,239.44,237.29,238.95,68195824.0,238.451,244760,SPY,239.11,0.06695961498222432,661847.0,157199065.14000002,1314761.1304347827,310532235.0521739,0.5033971454427859,0.5062246278992205,1,238.48,236.9,0.779948792289734,237.56,238.22,-0.6599999999999966,-0.002778245495874712
2017-03-16,239.11,239.2,238.1,238.48,52399470.0,238.598,189357,SPY,237.75,-0.3061053337806062,1113445.0,266332137.68,1306372.9583333333,308690564.3283333,0.8523178567784577,0.8627802999404948,1,237.03,238.95,0.7718913347814039,239.11,239.27000000000004,-0.160000000000025,-0.0006691480908369579
2017-03-17,237.75,237.97,237.03,237.03,50207441.0,237.501,175835,SPY,237.03,0.0,2713408.0,645041792.12,1362654.36,322144613.44,1.9912665160371261,2.0023361099599457,1,236.77,238.48,0.7533517661302628,237.75,237.3,-0.44999999999998863,-0.0018927444794952202
2017-03-20,237.03,237.36,236.32,236.77,37736302.0,236.903,137253,SPY,237.47,0.2956455632047931,1125925.0,266794045.42000002,1353549.3846153845,320015745.4392308,0.8318314889707074,0.8336903706216627,1,233.73,237.03,0.7752532630427406,237.03,237.03,0.0,0.0
2017-03-21,237.47,237.61,233.58,233.73,102884640.0,234.847,369084,SPY,233.77,0.017113763744500264,646763.0,153490509.07,1327372.111111111,313848144.0922222,0.4872507073081492,0.4890597951883947,1,234.28,236.77,0.7805198819785291,237.47,236.77,0.6999999999999886,0.002947740767254763
2017-03-22,233.77,234.61,233.05,234.28,70252351.0,233.914,253635,SPY,233.99,-0.1237835069147994,1871365.0,437534046.02000004,1346800.4285714286,318265497.7325,1.3894894598340637,1.3747454535198924,1,234.03,233.73,0.7720196201070229,233.77,233.73,0.040000000000020464,0.00017110835436548943
2017-03-23,233.99,235.34,233.6,234.03,76535584.0,234.466,277680,SPY,234.38,0.14955347605007663,1397014.0,327096953.29999995,1348531.9310344828,318570030.68310344,1.035951739702838,1.0267662422564119,1,233.86,234.28,0.7757404541056877,233.99,234.28,0.28999999999999204,0.0012393692038120947
2017-03-24,234.38,235.04,232.96,233.86,82182122.0,234.103,287300,SPY,231.93,-0.8252800821004049,1064394.0,249286634.2,1339060.6666666667,316260584.1336667,0.7948810882852706,0.7882317516198594,1,233.62,234.03,0.7783927595505663,234.38,234.03,0.3499999999999943,0.0014933014762351495
2017-03-27,231.93,233.92,231.61,233.62,67181429.0,232.951,234451,SPY,233.27,-0.14981594041605784,2589923.0,601271111.51,1407173.3333333333,332095922.6716667,1.8405145539995074,1.8105344584566272,1,235.32,233.86,0.7700727572204139,231.93,233.63,1.6999999999999886,0.007329797783814033
2017-03-28,233.27,235.81,233.14,235.32,64554450.0,234.739,221637,SPY,235.01,-0.1317355090940006,750653.0,175147646.95000002,1399203.5,330279030.1436666,0.5364859364631378,0.5303020505837543,1,235.54,233.62,0.7823577396728298,233.27,233.62,0.3499999999999943,0.0015004072533973262
2017-03-29,235.01,235.81,234.72,235.54,40664024.0,235.398,156262,SPY,235.49,-0.021227816931299544,507368.0,119222539.4,1390794.7333333334,328362282.90099996,0.36480437252159087,0.36308231976796546,1,236.29,235.32,0.7835316227010993,235.01,235.32,0.3100000000000023,0.0013190928045615177
2017-03-30,235.49,236.52,235.27,236.29,40604926.0,236.124,146954,SPY,235.91,-0.16081933217656078,874246.0,205813278.89999998,1368529.8,323221785.973,0.6388213102849496,0.6367555896037045,1,235.74,235.54,0.7794330994720193,235.49,235.54,0.04999999999998295,0.0002123232409018767
2017-03-31,235.91,236.51,235.68,235.74,47612101.0,236.09,168995,SPY,235.8,0.025451768897939372,1165712.0,275007324.8,1363618.0,322109588.3976667,0.8548669788753155,0.8537694458833816,1,235.33,236.29,0.7758195674488979,235.91,236.29,0.37999999999999545,0.0016107837734729152
2017-04-03,235.8,236.03,233.91,235.33,58628033.0,235.054,223757,SPY,235.0,-0.14022861513619705,1519357.0,358278051.87,1321464.1666666667,312340518.69166666,1.1497527048595717,1.147075164537591,1,235.48,235.74,0.7717015920817519,235.8,235.86,-0.060000000000002274,-0.00025445292620866105
2017-04-04,235.0,235.58,234.55,235.48,43130784.0,235.197,154764,SPY,236.26,0.3312383217258371,1392261.0,326889971.03999996,1341647.0333333334,317060354.312,1.0377252477061092,1.0310023520579532,1,234.78,235.33,0.7749319838252506,235.0,234.67,-0.3300000000000125,-0.0014042553191489894
2017-04-05,236.26,237.39,234.54,234.78,84819699.0,236.165,301892,SPY,234.95,0.07240821194309033,1574508.0,371464113.34000003,1363760.0,322275527.70533335,1.1545345222033203,1.1526289817439732,1,235.44,235.48,0.7714164079725823,236.26,235.48,0.7800000000000011,0.003301447557775337
2017-04-06,234.95,236.04,234.42,235.44,53572402.0,235.303,199078,SPY,235.15,-0.1231736323479409,1640111.0,385234302.16999996,1390792.1666666667,328573807.0566666,1.1792639039166288,1.172443736830068,1,235.2,234.78,0.7726428211961295,234.95,234.78,0.1699999999999875,0.0007235582038731113
2017-04-07,235.15,236.0,234.64,235.2,53294001.0,235.332,190578,SPY,235.36,0.06802721088436438,3022698.0,710592133.54,1396714.8,329933037.89566666,2.1641483286351657,2.153746524058944,1,235.34,235.44,0.7581369652682144,235.15,234.86,-0.28999999999999204,-0.0012332553689134256
2017-04-10,235.36,236.26,234.73,235.34,46610548.0,235.567,172659,SPY,234.87,-0.19971105634401243,530003.0,124739749.38,1381605.7666666666,326336235.38633335,0.3836137723127145,0.38224302377064184,1,235.06,235.2,0.7830902070533109,235.36,235.2,0.160000000000025,0.000679809653297183
2017-04-11,234.87,235.18,233.34,235.06,63952223.0,234.336,252160,SPY,234.74,-0.13613545477750072,775808.0,182293244.29,1387279.8,327633787.1359999,0.5592296521581299,0.5563933008360049,1,234.03,235.34,0.7809118995918031,234.87,234.4,-0.46999999999999886,-0.00200110699535913
2017-04-12,234.74,234.96,233.77,234.03,55427850.0,234.265,215435,SPY,233.63,-0.17091825834294994,671718.0,157689650.88,1320920.5333333334,311749641.4816667,0.5085226423916088,0.5058214345669854,1,232.51,235.06,0.7816331145478702,234.74,235.06,0.3199999999999932,0.00136321036039871
2017-04-13,233.63,234.49,232.51,232.51,63217705.0,233.498,248851,SPY,233.11,0.2580534170573407,1363703.0,318496000.40999997,1333374.3333333333,314460027.281,1.0227458005666326,1.0128346141921352,1,234.57,234.03,0.7762138875569031,233.63,234.03,0.4000000000000057,0.0017121088901254364
2017-04-17,233.11,234.57,232.88,234.57,46820072.0,233.888,173394,SPY,233.71,-0.3666282985889011,1114457.0,259761756.24999997,1343814.5666666667,316758244.292,0.8293235001644697,0.8200631267880799,1,233.87,232.51,0.7788364897108127,233.11,232.51,0.6000000000000227,0.002573892153918848
2017-04-18,233.71,234.49,233.08,233.87,52794043.0,233.839,196935,SPY,234.52,0.277932184546973,1357661.0,317468748.96000004,1366469.3666666667,321969783.4646666,0.9935539230651371,0.9860203201175227,1,233.44,234.57,0.775877496486375,233.71,233.76,0.04999999999998295,0.0002139403534293909
2017-04-19,234.52,234.95,233.18,233.44,53759309.0,234.028,202284,SPY,234.15,0.30414667580534954,845395.0,198235368.66,1365484.4,321654185.17766666,0.6191172890733867,0.6162996714950377,1,235.34,233.87,0.7800933932188209,234.52,233.87,0.6500000000000057,0.002771618625277186
2017-04-20,234.15,235.85,233.78,235.34,65462998.0,235.047,235242,SPY,235.25,-0.03824254270417413,829331.0,194147181.65,1335280.1,314410472.878,0.6210914099596032,0.6174959118659336,1,234.59,233.44,0.7802387217892545,234.15,234.86,-0.710000000000008,-0.0030322442878497028
2017-04-21,235.25,235.31,234.13,234.59,54069311.0,234.791,210848,SPY,237.18,1.104053881239611,790572.0,186046815.24,1307421.9333333333,307784945.8236667,0.6046800805799546,0.6044701593254279,1,237.17,235.34,0.7796433742950414,235.25,235.34,0.09000000000000341,0.00038257173219980194
2017-04-24,237.18,237.41,236.61,237.17,72981989.0,237.02,241926,SPY,237.91,0.31201248049922387,2414602.0,573085723.81,1280445.3666666667,301314554.8053333,1.8857516789535806,1.9019516802971783,1,238.55,234.59,0.7533501638038226,237.18,237.13,0.05000000000001137,0.00021081035500468575
2017-04-25,237.91,238.95,237.81,238.55,55752381.0,238.553,193881,SPY,238.53,-0.008383986585625752,1480919.0,352143513.61,1303211.9,306733262.5706667,1.1363608634942637,1.1480447560814226,1,238.4,237.17,0.7670483990267828,237.91,238.65,-0.7400000000000091,-0.003110419906687441
2017-04-26,238.53,239.53,238.35,238.4,57950185.0,238.934,210503,SPY,238.78,0.1593959731543605,1054793.0,251585079.95,1295332.0,304912949.652,0.8143032056646481,0.8251046085026444,1,238.6,238.55,0.7724866490996778,238.53,238.51,-0.020000000000010232,-8.384689556873447e-05
2017-04-27,238.78,238.95,237.98,238.6,39577760.0,238.51,151602,SPY,238.9,0.12573344509640041,1330570.0,317503366.58000004,1317622.7666666666,310256426.3666666,1.0098262064536783,1.0233579052598538,1,238.08,238.4,0.7684628374791603,238.78,238.4,0.37999999999999545,0.0015914230672585453
2017-04-28,238.9,238.93,237.93,238.08,42264701.0,238.241,150139,SPY,238.69,0.25621639784945616,629325.0,150330556.74,1301485.4333333333,306389707.00200003,0.48354363704877423,0.4906514589245607,1,238.68,238.6,0.7788840018992668,238.9,238.6,0.30000000000001137,0.0012557555462537101
2017-05-01,238.69,239.17,238.19,238.68,38750688.0,238.74,146469,SPY,238.84,0.06703536115300679,619797.0,147941585.12,1231698.4,289819700.102,0.5032051677586007,0.5104607625635283,1,238.77,238.08,0.7784875890077236,238.69,238.73,-0.03999999999999204,-0.00016758138170845885
2017-05-02,238.84,238.98,238.3,238.77,39563850.0,238.624,146116,SPY,238.32,-0.18846588767433808,862775.0,206018967.99,1222926.7333333334,287793864.18766665,0.7055001550651631,0.7158560123285245,1,238.48,238.68,0.7742556911948031,238.84,238.68,0.1599999999999966,0.0006699045386032347
2017-05-03,238.32,238.88,237.7,238.48,47293187.0,238.29,183454,SPY,238.83,0.1467628312646858,712435.0,169818638.93999997,1225115.8,288338135.18333334,0.5815246199583746,0.5889565694528217,1,238.76,238.77,0.7772395103031934,238.32,237.86999999999998,-0.45000000000001705,-0.001888217522658682
2017-05-04,238.83,238.93,237.78,238.76,46170568.0,238.509,172051,SPY,239.18,0.17590886245602946,1422798.0,339984977.73,1210163.5666666667,285086499.57366663,1.1757071847064642,1.1925677934185992,1,239.7,238.48,0.7646797443263157,238.83,238.48,0.35000000000002274,0.0014654775363230027
2017-05-05,239.18,239.72,238.68,239.7,43732944.0,239.173,165446,SPY,239.76,0.025031289111390184,1592209.0,380633345.82,1216670.0666666667,286871045.991,1.3086612744260278,1.3268447657556266,1,239.66,238.76,0.762038238344357,239.18,238.76,0.4200000000000159,0.0017559996655239398
2017-05-08,239.76,239.92,239.17,239.66,32087919.0,239.525,125379,SPY,239.96,0.12517733455729424,1172283.0,280943955.12,1220266.3666666667,287926290.02166665,0.9606779568974435,0.9757495750001113,1,239.44,239.7,0.7687168944288284,239.76,239.7,0.060000000000002274,0.00025025025025025973
2017-05-09,239.96,240.19,239.04,239.44,39723891.0,239.697,157914,SPY,239.38,-0.025058469762780772,452039.0,108468945.29,1149003.5666666667,271499551.1476667,0.3934182739844701,0.39951795438145865,1,239.87,239.66,0.7805326604074369,239.96,239.66,0.30000000000001137,0.0012502083680613909
2017-05-10,239.38,239.87,239.15,239.87,34223011.0,239.603,125265,SPY,239.35,-0.2167840913828366,622934.0,149075500.69,1144746.2666666666,270630479.60566664,0.5441677497790777,0.5508452000943007,1,239.38,239.44,0.7779806150792506,239.38,239.32,-0.060000000000002274,-0.00025064750605732425
2017-05-11,239.35,239.57,238.13,239.38,45435703.0,238.931,171297,SPY,239.09,-0.12114629459436548,931063.0,222764372.2,1158869.4333333333,274081874.0323333,0.8034235550780915,0.8127657948431882,1,238.98,239.87,0.7730818542624414,239.35,238.82999999999998,-0.5200000000000102,-0.0021725506580322134
2017-05-12,239.09,239.21,238.67,238.98,35283567.0,238.941,128560,SPY,239.47,0.20503807850029673,1060589.0,253511395.22,1165080.8666666667,275671811.243,0.9103136360262947,0.9196130503039864,1,240.3,239.38,0.7714967128464076,239.09,238.8,-0.28999999999999204,-0.0012129323685641058
2017-05-15,239.47,240.44,239.45,240.3,42331120.0,240.12,159653,SPY,240.62,0.1331668747399056,1044665.0,250159017.92000002,1161045.9666666666,274843534.347,0.8997619646353939,0.9101870215515607,1,240.08,238.98,0.7712638952170408,239.47,239.96,-0.4900000000000091,-0.0020461853259281294
2017-05-16,240.62,240.67,239.63,240.08,37206183.0,240.099,149139,SPY,238.1,-0.8247250916361288,1363432.0,327842223.5,1155848.4666666666,273829006.73466665,1.179594072510197,1.1972516257843742,1,235.82,240.3,0.7640932354112812,240.62,240.3,0.3199999999999932,0.0013298977641093557
2017-05-17,238.1,238.64,235.75,235.82,118615699.0,237.092,434946,SPY,235.7,-0.05088626918836593,4485088.0,1068968346.69,1258942.7,298564952.58966666,3.562583110414795,3.5803544167460903,1,236.77,240.08,0.7237822792479188,238.1,236.11999999999998,-1.9800000000000182,-0.00831583368332641
2017-05-18,235.7,237.75,235.43,236.77,82965499.0,236.654,303238,SPY,237.33,0.23651645056383927,4761305.0,1120812694.0,1365169.2666666666,323543238.6116667,3.487703038924746,3.4641820945152166,1,238.31,235.82,0.7407263350151387,235.7,235.82,0.12000000000000455,0.0005091217649554711
2017-05-19,237.33,239.08,237.27,238.31,69369363.0,238.358,258261,SPY,238.9,0.24757668582938336,1904037.0,451827360.44,1373966.8,325763007.2206667,1.385795493748466,1.3869817948172958,1,239.52,236.77,0.7667363486164906,237.33,237.89000000000001,-0.5600000000000023,-0.002359583702018296
2017-05-22,238.9,239.71,238.82,239.52,37631111.0,239.314,145856,SPY,239.95,0.17952571810286339,1528653.0,364979789.15,1324165.3,314242595.74100006,1.1544276231977986,1.1614586758658834,1,240.05,238.31,0.768401533756151,238.9,239.49,-0.5900000000000034,-0.002469652574298884
2017-05-23,239.95,240.24,239.51,240.05,36771635.0,239.943,135169,SPY,240.32,0.11247656738178786,779543.0,187042900.42999998,1332483.3,316319367.4426667,0.5850302213918929,0.5913103011749723,1,240.61,239.52,0.7775602797544252,239.95,240.07,-0.12000000000000455,-0.0005001041883725966
2017-05-24,240.32,240.73,239.93,240.61,37424965.0,240.323,136590,SPY,241.2,0.2452100910186505,573231.0,137702221.59,1325730.7333333334,314833000.0193334,0.43238870879813146,0.437381791557886,1,241.76,240.05,0.7803645637264702,240.32,240.58999999999997,-0.2699999999999818,-0.0011235019973368085
2017-05-25,241.2,242.08,240.96,241.76,45278721.0,241.661,170403,SPY,241.55,-0.08686300463268512,1143846.0,275853295.39,1341468.3333333333,318771788.16966665,0.8526820734990639,0.8653629512633557,1,241.71,240.61,0.771187244491622,241.2,241.78999999999996,-0.589999999999975,-0.002446102819237044
2017-05-26,241.55,241.9,241.45,241.71,30002081.0,241.711,111216,SPY,241.33,-0.15721318935914752,765812.0,184824629.07,1321538.6333333333,314316075.7916667,0.5794851400358859,0.588021559522474,1,241.5,241.76,0.7768307751391295,241.55,241.34000000000003,-0.20999999999997954,-0.0008693852204511676
2017-05-30,241.33,241.79,241.16,241.5,28437351.0,241.543,108348,SPY,241.84,0.14078674948240305,683006.0,164839806.02,1307156.9333333333,311152010.78400004,0.5225126245999333,0.5297725880178575,1,241.44,241.71,0.7782062061551882,241.33,241.71,0.37999999999999545,0.0015746073840798716
2017-05-31,241.84,241.88,240.64,241.44,59150508.0,241.2,201091,SPY,241.96,0.21537442014579614,1111883.0,268974483.9,1298964.3333333333,309535535.282,0.8559765433641622,0.8689615673849944,1,243.36,241.5,0.7711056026880122,241.84,241.5,0.3400000000000034,0.0014058881905392136
2017-06-01,241.96,243.36,241.64,243.36,50892668.0,242.47,192422,SPY,243.41,0.02054569362260969,775399.0,187509915.72,1296631.1333333333,309178020.18399996,0.598010475042838,0.6064788034039674,1,244.17,241.44,0.7766090202314512,241.96,242.48000000000002,-0.5200000000000102,-0.002149115556290338
2017-06-02,243.41,244.35,243.08,244.17,50298878.0,243.844,181114,SPY,243.98,-0.07781463734283399,2234323.0,544204650.5100001,1343464.2,320846602.4793333,1.6631057232488964,1.6961521372041146,1,243.99,243.36,0.7509203982759057,243.41,243.45999999999998,-0.04999999999998295,-0.0002054147323445337
2017-06-05,243.98,244.3,243.76,243.99,27596403.0,244.061,107736,SPY,243.31,-0.2786999467191306,546589.0,133343220.11000001,1335331.4333333333,319089815.975,0.40932834078171304,0.4178861669482023,1,243.21,244.17,0.779418111291384,243.98,244.17,0.18999999999999773,0.000778752356750544
2017-06-06,243.31,243.98,243.12,243.21,36565391.0,243.533,131164,SPY,243.6,0.16035524855062966,908090.0,220910296.61,1285114.3666666667,307350635.0683334,0.7066219346340408,0.7187565972033373,1,243.66,243.99,0.7737241262881199,243.31,243.46,0.15000000000000568,0.0006164974723603867
2017-06-07,243.6,243.92,242.83,243.66,38602639.0,243.522,147687,SPY,243.77,0.04514487400476633,632175.0,153991521.99,1256822.9,300745568.681,0.5029944950875737,0.5120325551773579,1,243.78,243.21,0.7778942923602139,243.6,243.21,0.38999999999998636,0.001600985221674821
2017-06-08,243.77,244.33,243.17,243.78,48051333.0,243.698,174513,SPY,244.09,0.12716383624579633,931321.0,227114647.46,1252707.1666666667,299929887.598,0.7434466927160285,0.7572257945977188,1,243.41,243.66,0.7725850414236131,243.77,243.88000000000002,-0.11000000000001364,-0.00045124502604920063
2017-06-09,244.09,245.01,241.95,243.41,103578275.0,243.643,372994,SPY,243.14,-0.11092395546609024,916627.0,223692076.12,1238909.0666666667,296802844.5826667,0.7398662457658985,0.7536722784262143,1,243.36,243.78,0.7725745257045058,244.09,244.4,-0.3100000000000023,-0.0012700233520422889
2017-06-12,243.14,243.42,242.38,243.36,57096569.0,242.888,250513,SPY,243.99,0.2588757396449685,1793191.0,435812491.5,1277704.6,306318909.0746667,1.4034472443787085,1.4227410668721356,1,244.55,243.41,0.7601697471953627,243.14,242.86999999999998,-0.27000000000001023,-0.0011104713333882135
2017-06-13,243.99,244.61,243.57,244.55,43470532.0,244.191,170877,SPY,244.86,0.12676344305868015,696324.0,169824778.51000002,1280255.5,307048348.85433334,0.5438945585471026,0.5530880694967245,1,244.24,243.36,0.7772303483989803,243.99,244.49,-0.5,-0.002049264314111234
2017-06-14,244.86,244.87,243.29,244.24,55101548.0,244.158,229560,SPY,242.68,-0.638716017032428,1576762.0,385984861.28999996,1304055.0666666667,313047211.96433336,1.2091222528128414,1.2329924897525575,1,243.77,244.55,0.7615019668778416,244.86,244.55,0.3100000000000023,0.0012660295679163696
2017-06-15,242.68,243.91,242.36,243.77,51519268.0,243.234,213065,SPY,242.77,-0.41022275095376787,2046741.0,496775473.58,1348531.9333333333,323945773.119,1.5177549373568164,1.5335142940652347,1,242.64,244.24,0.7593784201309243,242.68,243.96,1.2800000000000011,0.005274435470578544
2017-06-16,242.77,242.83,241.63,242.64,48987461.0,242.266,190139,SPY,243.59,0.3915265413781805,1638990.0,397995696.47,1355738.3333333333,325879463.7436667,1.2089279765146421,1.2212972609500155,1,244.66,243.77,0.7657509867406546,242.77,242.72,-0.05000000000001137,-0.00020595625489150786
2017-06-19,243.59,244.73,243.48,244.66,42503652.0,244.294,168506,SPY,244.25,-0.16757949807896536,736110.0,179237830.7,1327201.7,319166279.9063333,0.5546331051263723,0.5615813511145396,1,243.01,242.64,0.777740904837771,243.59,244.54000000000002,-0.950000000000017,-0.003899995894741233
2017-06-20,244.25,244.26,242.99,243.01,39206867.0,243.607,155083,SPY,243.43,0.1728323937286597,678133.0,165640034.49,1310730.0333333334,315322815.8853333,0.5173704597852479,0.5253030422962948,1,242.95,244.66,0.778069915164663,244.25,243.84,-0.4099999999999966,-0.0016786079836233227
2017-06-21,243.43,243.59,242.41,242.95,42749820.0,242.986,161023,SPY,242.97,0.008232146532212485,1213710.0,295056485.74,1336119.0666666667,321542400.56700003,0.9083846120300856,0.9176285467164038,1,242.84,243.01,0.7714981076072893,243.43,243.01,0.4200000000000159,0.0017253419874297166
2017-06-22,242.97,243.53,242.64,242.84,32991335.0,243.109,127656,SPY,242.91,0.028825564157467128,797200.0,193638093.9,1341927.9333333333,323027820.3406667,0.5940706502917519,0.599447111693935,1,243.13,242.95,0.7777010840266781,242.97,242.95,0.020000000000010232,8.23146890563042e-05
2017-06-23,242.91,243.51,242.47,243.13,45792641.0,243.069,155358,SPY,243.89,0.31258997244272235,563346.0,136849802.8,1329670.7,320164001.36066663,0.4236733200182572,0.42743657069002555,1,243.29,242.84,0.7809184883453101,242.91,242.98,-0.06999999999999318,-0.0002881725742044098
2017-06-26,243.89,244.38,243.04,243.29,43153802.0,243.598,150153,SPY,243.04,-0.10275802540178389,1652979.0,403083690.65999997,1349417.0333333334,325149744.542,1.2249578589628494,1.2396863212295501,1,241.33,243.13,0.7645566826723365,243.89,243.2,0.6899999999999977,0.0028291442863585953
